new_path,new_filename,original_path,original_filename,exam,tier,year,shift,date,type,provider,subjects,language,q_count,content_hash,file_size_bytes
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-1/ActualShift_PYP_Shift-1_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-1_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_28_SSC_CGL_2025_Tier_I_Similar_Paper_General_Awareness_Held [3989],PYST_28_SSC_CGL_2025_Tier_I_Similar_Paper_General_Awareness_Held.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,1,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|General Awareness / GK,English,,c213cedd19331507ed52ee3b701d030a1d1303dc3c00ea5461f5a46cf3c06bd7,151054
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Vocabulary - Synonyms - 04 [3622],Vocabulary - Synonyms - 04.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,bf51b2e49346cb96f7428384c31b7742e13308c98113e915b078046ff5520328,100230
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_Sectional_English_Test-15_SSC_CGL_Tier-1.html,Heisenberg_Testbook_Sectional_English_Test-15_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/General Intelligence and Reasoning Sectional Test - 15 [663],General Intelligence and Reasoning Sectional Test - 15.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,Sectional Test,Testbook / Heisenberg,English|General Intelligence / Reasoning,English,,c12d8582aa5d231408da4e829e7b88fce9e772524e08ebda5012dcbdf88240ed,105732
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Mensuration - Solid Figures - 04 [3590],Mensuration - Solid Figures - 04.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,78a6123d75ebcb9a8c50daa598e655c11433b082b6180a23cb2b4c251e61e549,141533
SSC_CGL/2024/Tier-1/Actual_Exam_Shifts/other-ACTUAL/ActualShift_PYP_Shift-1_SSC_CGL_2024_Tier-1.html,ActualShift_PYP_Shift-1_SSC_CGL_2024_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC_CGL_2024_Tier_I_Official_Paper_Held_On_12_Sept_2024_Shift_1_ [965],SSC_CGL_2024_Tier_I_Official_Paper_Held_On_12_Sept_2024_Shift_1_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2024,1,,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,b3e7833f15c168f1ad8c3d52ed33e669ac11d3963df7c6de7db1fcebc88de63b,172203
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_Sectional_English_Test-01_SSC_CGL_Tier-1.html,Heisenberg_Testbook_Sectional_English_Test-01_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Quantitative Aptitude Advanced Sectional Test - 1 [775],Quantitative Aptitude Advanced Sectional Test - 1.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,Sectional Test,Testbook / Heisenberg,English|Quantitative Aptitude / Maths,English,,a83e6acba7b8d93c986bec48e17b16727bb1ce94d116a0b7e2d041bbcb7de11c,142409
SSC_CGL/2020/Tier-1/Actual_Exam_Shifts/ActualShift_5-March-2020_Shift-1_SSC_CGL_2020_Tier-1.html,ActualShift_5-March-2020_Shift-1_SSC_CGL_2020_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL Previous Paper _Held On_ 5 March 2020 Shift 1_ [1273],SSC CGL Previous Paper _Held On_ 5 March 2020 Shift 1_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2020,1,5 March 2020,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,c637fe1d773ae2530cae8e6645da41f887de82bb68d625df6ba2f0b2e5da3951,205256
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Ancient History - 03 [3740],Ancient History - 03.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English|General Awareness / GK,English,,83397bf49959dfdcb070ce0f9489a43b143bddce2f8ff706f3051e52ee3bc49f,156537
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-2/ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL 2025 _Held On_ 26 Sept_ 2025 Shift 2_ [943],SSC CGL 2025 _Held On_ 26 Sept_ 2025 Shift 2_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,2,,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,4099c9b6dd13e325411afd674ed296d656bc627074f3ea94dd129a81aa5fcf8b,418073
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-3/ActualShift_PYP_Shift-3_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-3_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_21_SSC_CGL_2025_Tier_I_Similar_Paper_English_Held_On_18th_Sep [4031],PYST_21_SSC_CGL_2025_Tier_I_Similar_Paper_English_Held_On_18th_Sep.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,3,,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,ccfe22f3f7d5158823ddf5d34e16b651d8038bcb44e874593eda54468ae6a940,132223
SSC_CGL/2019/Tier-1/Actual_Exam_Shifts/ActualShift_10-June-2019_Shift-2_SSC_CGL_2019_Tier-1.html,ActualShift_10-June-2019_Shift-2_SSC_CGL_2019_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL Previous Paper _Held On_ 10 June 2019 Shift 2_ [1299],SSC CGL Previous Paper _Held On_ 10 June 2019 Shift 2_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2019,2,10 June 2019,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,4436b04d6019c7fe5723c9cc753d5b445fb328b77365810d3fa2b13bd6bf0129,181654
SSC_CGL/2020/Tier-1/Actual_Exam_Shifts/ActualShift_18-November-2020_SSC_CGL_2020_Tier-1.html,ActualShift_18-November-2020_SSC_CGL_2020_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC_CGL_Tier_2_Quant_Previous_Year_Paper_Held_On_18_November_2020 [2626],SSC_CGL_Tier_2_Quant_Previous_Year_Paper_Held_On_18_November_2020.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2020,,18 November 2020,Actual Exam Shift / PYP,Testbook / Heisenberg,English|Quantitative Aptitude / Maths,English,,7fc1843b1315ea5c343bc970880eccab1e7f4f994d254ff2c976782fb3acfedc,341950
SSC_CGL/2018/Tier-1/Actual_Exam_Shifts/ActualShift_9-March-2018_SSC_CGL_2018_Tier-1.html,ActualShift_9-March-2018_SSC_CGL_2018_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC_CGL_Tier_2_Quant_Previous_Year_Paper_Held_On_9_March_2018_ [2650],SSC_CGL_Tier_2_Quant_Previous_Year_Paper_Held_On_9_March_2018_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2018,,9 March 2018,Actual Exam Shift / PYP,Testbook / Heisenberg,English|Quantitative Aptitude / Maths,English,,57f2a7539b7f2d22963c9d328a8243aa2ab3fb21063256192caf7c61162029ca,398564
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-2/ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_2_SSC_CGL_2025_Tier_I_Similar_Paper_General_Awareness_Held [3969],PYST_2_SSC_CGL_2025_Tier_I_Similar_Paper_General_Awareness_Held.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,2,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|General Awareness / GK,English,,abf1ea85e67f0467a43b9dcdd0a810cd721fea64a281fff337f55955b69ae679,142950
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Geometry - Circles_ Chords and Tangents - 02 [3542],Geometry - Circles_ Chords and Tangents - 02.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English|Quantitative Aptitude / Maths,English,,bed8b5309345797341e5922c6b7fa1651b1b6de48e0d2554649c987cb1db2f5f,143456
SSC_CGL/2024/Tier-1/Actual_Exam_Shifts/other-ACTUAL/ActualShift_PYP_Shift-1_SSC_CGL_2024_Tier-1.html,ActualShift_PYP_Shift-1_SSC_CGL_2024_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_52_SSC_CGL_2024_Reasoning_Held_On_11_Sept_2024_Shift_1_ [2075],PYST_52_SSC_CGL_2024_Reasoning_Held_On_11_Sept_2024_Shift_1_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2024,1,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|General Intelligence / Reasoning,English,,3eb90188f246dbeb4d8ab4fc0d6ddc006479e61cdf702ac1a63492ad30a1bf3e,85139
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_FullMock_Test-07_SSC_CGL_Tier-1.html,Heisenberg_Testbook_FullMock_Test-07_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL Tier I_ Full Test - 7 [808],SSC CGL Tier I_ Full Test - 7.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,Full Mock Test,Testbook / Heisenberg,English,English,,d1a033a821e99556de58120317b7406e7d936e8d45179149738ecd351e336870,352523
SSC_CGL/2021/Tier-1/Actual_Exam_Shifts/ActualShift_20-April-2022_Shift-1_SSC_CGL_2021_Tier-1.html,ActualShift_20-April-2022_Shift-1_SSC_CGL_2021_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL 2021 Tier-I _Held On _ 20 April 2022 Shift 1_ [1207],SSC CGL 2021 Tier-I _Held On _ 20 April 2022 Shift 1_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2021,1,20 April 2022,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,7bbcbefdfcfe07dea9c15184e9372aad7384cb02f52a58be7e9498d35ec7c846,252012
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-3/ActualShift_PYP_Shift-3_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-3_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC_CGL_2025_Tier_I_Similar_Paper_Held_On_18th_September_2025_Shift [4212],SSC_CGL_2025_Tier_I_Similar_Paper_Held_On_18th_September_2025_Shift.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,3,,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,aa6170aa4f66a018fcd9aecedccf9c1d9f9123cdd1cc5fe452f69cb95a2d6abf,383261
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_FullMock_Test-16_SSC_CGL_Tier-1.html,Heisenberg_Testbook_FullMock_Test-16_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL Tier I_ Full Test - 16 [826],SSC CGL Tier I_ Full Test - 16.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,Full Mock Test,Testbook / Heisenberg,English,English,,1174ee17c7a6bb06871cf5c775ce51ced0b27039a3009cfc7e4643fccf946ad0,306372
SSC_CGL/2024/Tier-1/Actual_Exam_Shifts/other-ACTUAL/ActualShift_PYP_Shift-3_SSC_CGL_2024_Tier-1.html,ActualShift_PYP_Shift-3_SSC_CGL_2024_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_66_SSC_CGL_2024_Quantitative_Aptitude_Held_On_18_Sept_2024 [1941],PYST_66_SSC_CGL_2024_Quantitative_Aptitude_Held_On_18_Sept_2024.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2024,3,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|Quantitative Aptitude / Maths,English,,0fcf9821932df8e3dfac3f7e591f4cbcdf8e83e669540b32ff850682f3471f63,90971
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_Test-04_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_Test-04_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC_CGL_Tier_I_Eduquity_PYQ_Quantitative_Aptitude_Live_Test_4 [61],SSC_CGL_Tier_I_Eduquity_PYQ_Quantitative_Aptitude_Live_Test_4.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English|Quantitative Aptitude / Maths,English,,91de2783f6b9cbdc42013d38e730b199b802de185b6f0c76bfb2e8caa862c204,115990
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_Test-07_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_Test-07_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL Tier I_ _Eduquity PYQ_ English Live Test - 7 [105],SSC CGL Tier I_ _Eduquity PYQ_ English Live Test - 7.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,11b07404ce9a937bbaa77b367201d62cbe788398de8ed7e22bcfeb850a77d952,119815
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Profit and Loss - Dishonest Dealings [3496],Profit and Loss - Dishonest Dealings.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,ca2fe3ef17e1a34cdd06ab4f28f0ee5aadc5ebc3e0d4b1453c23e856143bb628,136396
SSC_CGL/2019/Tier-1/Actual_Exam_Shifts/ActualShift_7-June-2019_Shift-2_SSC_CGL_2019_Tier-1.html,ActualShift_7-June-2019_Shift-2_SSC_CGL_2019_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL Previous Paper _Held On_ 7 June 2019 Shift 2_ [1337],SSC CGL Previous Paper _Held On_ 7 June 2019 Shift 2_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2019,2,7 June 2019,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,850ded92005a065c54bd8f825a810768dbe98579e9b2acad7486c2e78ccc9cd0,183712
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Books and Authors - 01 [3886],Books and Authors - 01.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,ff15f68a1aeacde43aafb149c3af5d14efae5470d0d664b42d004fdecb30f428,139345
SSC_CGL/2024/Tier-1/Actual_Exam_Shifts/other-ACTUAL/ActualShift_PYP_Shift-2_SSC_CGL_2024_Tier-1.html,ActualShift_PYP_Shift-2_SSC_CGL_2024_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_74_SSC_CGL_2024_Reasoning_Held_On_24_Sept_2024_Shift_2_ [2119],PYST_74_SSC_CGL_2024_Reasoning_Held_On_24_Sept_2024_Shift_2_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2024,2,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|General Intelligence / Reasoning,English,,aefdc22428b3c9006385c1a622ba600ac5e36dd4f1780d509367af0e73025c73,87324
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Tabulation - 01 [3606],Tabulation - 01.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,92cacac22c1af95201fd509f7b2e01d881ac1022f61c34c326c0ef4fe8a093bc,255086
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-2/ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_17_SSC_CGL_2025_Tier_I_Similar_Paper_English_Held_On_17th_Sep [4021],PYST_17_SSC_CGL_2025_Tier_I_Similar_Paper_English_Held_On_17th_Sep.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,2,,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,6f9afcd869e659684940c5607ef9f0e8365dec97a69ef221db9971f1a5f059ed,134069
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Polity - Basics of Constitution - Important Acts [3784],Polity - Basics of Constitution - Important Acts.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,f2f8c976f1e89a5a950fc832e8bc4e87d54191c0e42ecf0ba404ba15911b25be,127314
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-2/ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_8_SSC_CGL_2025_Tier_I_Similar_Paper_Quantitative_Aptitude_Held [4113],PYST_8_SSC_CGL_2025_Tier_I_Similar_Paper_Quantitative_Aptitude_Held.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,2,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|Quantitative Aptitude / Maths,English,,f645879d024f1448d228d9b94eb6ce34db5d23c9624f4cc6e117525f3915be23,77027
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-1/ActualShift_PYP_Shift-1_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-1_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_13_SSC_CGL_2025_Tier_I_Similar_Paper_Reasoning_Held_On_16th [4125],PYST_13_SSC_CGL_2025_Tier_I_Similar_Paper_Reasoning_Held_On_16th.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,1,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|General Intelligence / Reasoning,English,,c15b37be58f37f690cd7badfb93fb4d684b29f7db89ff03a44a17101e791b449,77453
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Grammar - Phrase Replacement - 04 [3712],Grammar - Phrase Replacement - 04.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,c994c646a3c8119130145d61f0b865a2835068d0cf36104f1acaec6485e8e0e0,136955
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Biology - Botany [3832],Biology - Botany.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,77e4db1166ccf4def57fe165e8d5abc801f91209a16edc6e04a503548fe27b13,115233
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-3/ActualShift_PYP_Shift-3_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-3_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_21_SSC_CGL_2025_Tier_I_Similar_Paper_Quantitative_Aptitude [4087],PYST_21_SSC_CGL_2025_Tier_I_Similar_Paper_Quantitative_Aptitude.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,3,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|Quantitative Aptitude / Maths,English,,5c88c03bfe1ed18ae4f4f1abb5ad06d7f23593370542e5b0e698b42a6309e7cb,145143
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Government Policies and Schemes - 02 [3914],Government Policies and Schemes - 02.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,47d4207104a8b67f094d1241cb09c50dc06137a2f800a32edaea6e4eb4e8d271,150527
SSC_CGL/2024/Tier-1/Actual_Exam_Shifts/other-ACTUAL/ActualShift_PYP_Shift-2_SSC_CGL_2024_Tier-1.html,ActualShift_PYP_Shift-2_SSC_CGL_2024_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/PYST_68_SSC_CGL_2024_General_Knowledge_Held_On_19_Sept_2024_Shift [1621],PYST_68_SSC_CGL_2024_General_Knowledge_Held_On_19_Sept_2024_Shift.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2024,2,,Actual Exam Shift / PYP,Testbook / Heisenberg,English|General Awareness / GK,English,,fa6af74a1e0d2e88f9e38c34af825bd495b7dabff0fe762947b684eb58c87531,133840
SSC_CGL/2021/Tier-1/Actual_Exam_Shifts/ActualShift_12-April-2022_Shift-3_SSC_CGL_2021_Tier-1.html,ActualShift_12-April-2022_Shift-3_SSC_CGL_2021_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC CGL 2021 Tier-I _Held On _ 12 April 2022 Shift 3_ [1187],SSC CGL 2021 Tier-I _Held On _ 12 April 2022 Shift 3_.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2021,3,12 April 2022,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,63c4ab517d1575554e76c64fcff472e5e6ec2d747b509847a0ce8f53fc0232cf,201763
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_Sectional_English_Test-11_SSC_CGL_Tier-1.html,Heisenberg_Testbook_Sectional_English_Test-11_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/English Comprehension Sectional Test - 11 [745],English Comprehension Sectional Test - 11.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,Sectional Test,Testbook / Heisenberg,English,English,,2a0e778eda277e45b82ddd7f182cb6f8a9d875c79ff2356feb9790442043f912,135715
SSC_CGL/2025/Tier-1/Actual_Exam_Shifts/other-ACTUAL_Shift-2/ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,ActualShift_PYP_Shift-2_SSC_CGL_2025_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/SSC_CGL_2025_Tier_I_Similar_Paper_Held_On_12th_September_2025_Shift [4176],SSC_CGL_2025_Tier_I_Similar_Paper_Held_On_12th_September_2025_Shift.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,2025,2,,Actual Exam Shift / PYP,Testbook / Heisenberg,English,English,,ecf79a34134b1c01dae6c0d0fad0b5741da7805a4df812c2c7b727deff3886b5,330078
SSC_CGL/Unknown_Year/Tier-1/Heisenberg_Testbook/HEIS-i/Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,Heisenberg_Testbook_SubjectPYQ_English_SSC_CGL_Tier-1.html,HEISENBERG TESTBOOK ENGLISH MEDIUM FOR SSC CGL/Number System - Miscellaneous [3443],Number System - Miscellaneous.html,SSC CGL,Tier 1 / Pre|Tier 2 / Mains,,,,PYQ Vault / Subject PYQ,Testbook / Heisenberg,English,English,,9d1a6dcf54c2c8e6f4cb112bae44a86339062668c3724532a2d61e927a654ed2,119200
